# PURPOSE: This file distributes the geomagnetic planetary three-hour index Kp and associated geomagnetic indices as well as relevant solar indices.
# LICENSE: CC BY 4.0, except for the sunspot numbers contained in this file, which have the CC BY-NC 4.0 license
# SOURCE: Geomagnetic Observatory Niemegk, GFZ German Research Centre for Geosciences
# PLEASE CITE: Matzka, J., Stolle, C., Yamazaki, Y., Bronkalla, O. and Morschhauser, A., 2021. The geomagnetic Kp index 
# and derived indices of geomagnetic activity. Space Weather, https://doi.org/10.1029/2020SW002641
#
# Kp, ap and Ap
# The three-hourly equivalent planetary amplitude ap is derived from Kp and the daily equivalent planetary amplitude Ap is the daily mean of ap.
# Kp is unitless. Ap and ap are unitless and can be multiplied by 2 nT to yield the average geomagnetic disturbance at 50 degree geomagnetic latitude.
# Kp, ap and Ap were introduced by Bartels (1949, 1957) and are produced by Geomagnetic Observatory Niemegk, GFZ German Research Centre for Geosciences.
# Described in: Matzka et al. (2021), see reference above.
# Data publication: Matzka, J., Bronkalla, O., Tornow, K., Elger, K. and Stolle, C., 2021. Geomagnetic Kp index. V. 1.0. GFZ Data Services, 
# https://doi.org/10.5880/Kp.0001
# Note: the most recent values are nowcast values and will be replaced by definitive values as soon as they become available.
# 
# International Sunspot Number SN
# The international sunspot number SN (written with subscript N) is given as the daily total sunspot number version 2.0 introduced in 2015.
# The sunspot data is available under the licence CC BY-NC 4.0 from WDC-SILSO, Royal Observatory of Belgium, Brussels. Described in:
# Clette, F., Lefevre, L., 2016. The New Sunspot Number: assembling all corrections. Solar Physics, 291, https://doi.org/10.1007/s11207-016-1014-y 
# Note: the most recent values are preliminary and replaced by definitive values as soon as they become available.
#
# F10.7 Solar Radio Flux
# Local noon-time observed (F10.7obs) and adjusted (F10.7adj) solar radio flux F10.7 in s.f.u. (10^-22 W m^-2 Hz^-1) is provided by 
# Dominion Radio Astrophysical Observatory and Natural Resources Canada.
# Described in: Tapping, K.F., 2013. The 10.7 cm solar radio flux (F10.7). Space Weather, 11, 394-406, https://doi.org/10.1002/swe.20064 
# Note: For ionospheric and atmospheric studies the use of F10.7obs is recommended.
# 
# Short file description (for a detailed file description, see Kp_ap_Ap_SN_F107_format.txt):
# 40 header lines, all starting with #
# ASCII, blank separated and fixed length, missing data indicated by -1.000 for Kp, -1 for ap and SN, -1.0 for F10.7
# YYYY MM DD is date of UT day, days is days since 1932-01-01 00:00 UT to start of UT day, days_m is days since 1932-01-01 00:00 UT to midday of UT day
# BSR is Bartels solar rotation number, dB is day within BSR 
# Kp1 to Kp8 (Kp for the eight eighth of the UT day), ap1 to ap8 (ap for the eight eighth of the UT day), Ap, SN, F10.7obs, F10.7adj
# D indicates if the Kp and SN values are definitive or preliminary. D=0: Kp and SN preliminary; D=1: Kp definitive, SN preliminary; D=2 Kp and SN definitive
#
#
# The format for each line is (i stands for integer, f for float):
#iii ii ii iiiii fffff.f iiii ii ff.fff ff.fff ff.fff ff.fff ff.fff ff.fff ff.fff ff.fff iiii iiii iiii iiii iiii iiii iiii iiii  iiii iii ffffff.f ffffff.f i
# The parameters in each line are:
#YYY MM DD  days  days_m  Bsr dB    Kp1    Kp2    Kp3    Kp4    Kp5    Kp6    Kp7    Kp8  ap1  ap2  ap3  ap4  ap5  ap6  ap7  ap8    Ap  SN F10.7obs F10.7adj D
2019 03 22 31857 31857.5 2532  7  0.000  0.000  0.667  0.000  0.333  0.333  0.000  0.000    0    0    3    0    2    2    0    0     1  30     82.4     81.8 2
2019 03 23 31858 31858.5 2532  8  0.000  0.000  0.000  1.000  0.333  0.000  0.000  0.000    0    0    0    4    2    0    0    0     1  22     79.4     78.9 2
2019 03 24 31859 31859.5 2532  9  0.000  0.000  0.333  0.000  0.000  0.000  0.000  2.000    0    0    2    0    0    0    0    7     1  14     75.4     75.0 2
2019 03 25 31860 31860.5 2532 10  2.000  1.000  0.667  0.333  1.000  1.333  0.333  2.333    7    4    3    2    4    5    2    9     4   0     71.2     70.8 2
2019 03 26 31861 31861.5 2532 11  2.333  2.333  0.333  0.333  0.667  0.333  0.333  1.667    9    9    2    2    3    2    2    6     4   0     69.0     68.7 2
2019 03 27 31862 31862.5 2532 12  2.000  1.667  2.667  2.000  1.667  0.667  2.000  0.667    7    6   12    7    6    3    7    3     6   0     68.9     68.6 2
2019 03 28 31863 31863.5 2532 13  0.667  2.333  2.333  2.000  3.000  2.000  2.000  3.000    3    9    9    7   15    7    7   15     9   0     68.4     68.1 2
2019 03 29 31864 31864.5 2532 14  2.000  2.000  2.000  2.000  1.000  1.667  2.000  1.333    7    7    7    7    4    6    7    5     6   0     68.8     68.6 2
2019 03 30 31865 31865.5 2532 15  2.000  1.333  0.333  0.333  0.667  0.333  0.333  0.333    7    5    2    2    3    2    2    2     3   0     69.4     69.2 2
2019 03 31 31866 31866.5 2532 16  2.333  3.667  2.667  1.000  2.000  1.667  2.333  0.667    9   22   12    4    7    6    9    3     9  13     69.5     69.4 2
2019 04 01 31867 31867.5 2532 17  2.333  1.667  2.000  2.667  2.000  2.000  0.667  0.000    9    6    7   12    7    7    3    0     6  14     69.3     69.2 2
2019 04 02 31868 31868.5 2532 18  0.667  0.333  0.667  0.333  0.667  0.667  3.333  3.000    3    2    3    2    3    3   18   15     6  17     70.8     70.8 2
2019 04 03 31869 31869.5 2532 19  2.333  3.333  2.667  1.667  2.333  1.667  2.000  2.667    9   18   12    6    9    6    7   12    10  19     70.6     70.6 2
2019 04 04 31870 31870.5 2532 20  2.667  1.667  1.333  2.333  2.667  3.667  2.333  1.000   12    6    5    9   12   22    9    4    10  11     70.3     70.3 2
2019 04 05 31871 31871.5 2532 21  3.000  3.333  2.667  1.667  2.667  2.333  2.667  2.667   15   18   12    6   12    9   12   12    12   5     71.7     71.8 2
2019 04 06 31872 31872.5 2532 22  2.333  3.000  1.667  1.333  0.667  1.000  2.000  1.333    9   15    6    5    3    4    7    5     7   0     73.6     73.7 2
2019 04 07 31873 31873.5 2532 23  0.333  1.667  0.333  1.000  1.667  0.667  1.333  2.000    2    6    2    4    6    3    5    7     4  11     76.5     76.6 2
2019 04 08 31874 31874.5 2532 24  2.667  3.333  2.333  1.667  3.000  3.000  2.000  2.333   12   18    9    6   15   15    7    9    11  12     78.6     78.8 2
2019 04 09 31875 31875.5 2532 25  3.333  2.000  2.333  2.000  1.667  2.333  2.000  2.000   18    7    9    7    6    9    7    7     9  12     79.0     79.3 2
2019 04 10 31876 31876.5 2532 26  3.667  4.000  2.667  1.000  2.000  3.333  3.000  1.333   22   27   12    4    7   18   15    5    14  13     78.1     78.4 2
2019 04 11 31877 31877.5 2532 27  1.333  2.667  1.667  2.000  2.000  2.000  0.667  0.667    5   12    6    7    7    7    3    3     6  12     78.5     78.9 2
2019 04 12 31878 31878.5 2533  1  3.000  1.667  1.333  1.000  1.667  1.667  1.667  2.333   15    6    5    4    6    6    6    9     7  13     77.3     77.7 2
2019 04 13 31879 31879.5 2533  2  3.000  3.000  1.667  0.333  1.000  0.667  2.000  1.333   15   15    6    2    4    3    7    5     7  16     77.9     78.3 2
2019 04 14 31880 31880.5 2533  3  0.667  1.667  1.667  0.333  0.667  0.667  0.333  1.333    3    6    6    2    3    3    2    5     4  14     75.4     75.9 2
2019 04 15 31881 31881.5 2533  4  1.333  1.333  2.333  2.333  1.333  0.667  2.333  2.000    5    5    9    9    5    3    9    7     6  12     75.4     75.9 2
2019 04 16 31882 31882.5 2533  5  2.000  1.667  2.333  1.333  1.333  0.667  1.333  0.667    7    6    9    5    5    3    5    3     5  11     74.2     74.7 2
2019 04 17 31883 31883.5 2533  6  0.667  0.667  0.000  0.333  0.000  0.667  1.667  1.333    3    3    0    2    0    3    6    5     3  16     76.1     76.7 2
2019 04 18 31884 31884.5 2533  7  0.000  0.000  0.000  0.000  1.000  0.667  0.667  0.667    0    0    0    0    4    3    3    3     2  24     74.6     75.2 2
2019 04 19 31885 31885.5 2533  8  0.000  0.333  1.333  1.333  1.333  1.000  1.667  1.000    0    2    5    5    5    4    6    4     4  24     72.7     73.3 2
2019 04 20 31886 31886.5 2533  9  1.000  0.667  0.667  0.667  0.667  0.667  1.333  1.000    4    3    3    3    3    3    5    4     4  11     69.9     70.6 2
2019 04 21 31887 31887.5 2533 10  1.667  1.000  0.667  0.667  0.667  0.333  0.333  0.333    6    4    3    3    3    2    2    2     3   5     69.3     69.9 2
2019 04 22 31888 31888.5 2533 11  0.000  0.000  1.000  0.333  1.000  1.333  1.000  0.333    0    0    4    2    4    5    4    2     3   0     69.4     70.2 2
2019 04 23 31889 31889.5 2533 12  1.000  0.333  0.333  0.667  0.667  2.333  3.333  3.333    4    2    2    3    3    9   18   18     7   0     68.8     69.6 2
2019 04 24 31890 31890.5 2533 13  3.000  1.333  0.333  1.667  2.333  1.667  0.667  1.333   15    5    2    6    9    6    3    5     6   0     69.3     70.1 2
2019 04 25 31891 31891.5 2533 14  1.000  1.667  1.667  1.667  1.667  0.333  1.000  0.333    4    6    6    6    6    2    4    2     4   0     67.5     68.4 2
2019 04 26 31892 31892.5 2533 15  0.667  0.000  0.333  0.667  0.667  1.333  1.333  1.667    3    0    2    3    3    5    5    6     3   0     67.2     68.0 2
2019 04 27 31893 31893.5 2533 16  1.000  0.333  2.000  1.667  1.333  1.000  2.000  2.000    4    2    7    6    5    4    7    7     5   0     66.9     67.8 2
2019 04 28 31894 31894.5 2533 17  0.667  0.333  1.000  0.333  0.667  1.333  2.000  2.000    3    2    4    2    3    5    7    7     4   0     67.9     68.8 2
2019 04 29 31895 31895.5 2533 18  1.667  1.000  0.000  1.000  1.333  2.000  0.667  1.000    6    4    0    4    5    7    3    4     4   0     66.9     67.9 2
2019 04 30 31896 31896.5 2533 19  1.667  1.000  0.000  0.667  1.000  1.000  1.667  1.333    6    4    0    3    4    4    6    5     4   0     68.5     69.5 2
2019 05 01 31897 31897.5 2533 20  0.333  1.667  1.333  1.333  2.000  2.667  4.000  3.667    2    6    5    5    7   12   27   22    11   0     67.6     68.7 2
2019 05 02 31898 31898.5 2533 21  3.333  3.333  2.333  2.333  2.000  2.333  2.667  1.000   18   18    9    9    7    9   12    4    11   0     69.2     70.3 2
2019 05 03 31899 31899.5 2533 22  2.000  2.000  1.667  1.000  1.667  1.333  2.000  2.667    7    7    6    4    6    5    7   12     7   0     69.8     70.9 2
2019 05 04 31900 31900.5 2533 23  0.667  2.000  2.000  2.667  2.667  2.667  2.333  1.333    3    7    7   12   12   12    9    5     8  12     72.3     73.5 2
2019 05 05 31901 31901.5 2533 24  1.333  1.000  0.000  0.333  0.333  1.000  0.667  0.667    5    4    0    2    2    4    3    3     3  12     73.5     74.7 2
2019 05 06 31902 31902.5 2533 25  1.000  0.333  0.333  1.000  1.667  1.333  1.667  1.333    4    2    2    4    6    5    6    5     4  16     76.0     77.3 2
2019 05 07 31903 31903.5 2533 26  1.333  2.000  0.667  0.333  1.000  1.333  1.667  0.667    5    7    3    2    4    5    6    3     4  26     78.7     80.1 2
2019 05 08 31904 31904.5 2533 27  0.667  0.333  0.000  0.000  0.000  0.333  0.333  1.000    3    2    0    0    0    2    2    4     2  25     75.3     76.8 2
2019 05 09 31905 31905.5 2534  1  1.333  1.333  2.333  1.667  1.333  1.000  1.000  2.333    5    5    9    6    5    4    4    9     6  26     76.2     77.7 2
2019 05 10 31906 31906.5 2534  2  1.333  1.667  0.667  0.667  1.000  2.000  2.667  3.000    5    6    3    3    4    7   12   15     7  26     76.3     77.8 2
2019 05 11 31907 31907.5 2534  3  5.000  3.667  4.333  4.000  4.000  2.333  2.333  3.667   48   22   32   27   27    9    9   22    24  27     78.0     79.5 2
2019 05 12 31908 31908.5 2534  4  1.667  0.667  1.000  0.333  0.000  1.000  1.333  1.333    6    3    4    2    0    4    5    5     4  26     76.0     77.6 2
2019 05 13 31909 31909.5 2534  5  0.667  0.333  1.000  1.667  1.000  2.667  1.667  2.000    3    2    4    6    4   12    6    7     6  24     74.7     76.2 2
2019 05 14 31910 31910.5 2534  6  3.333  5.667  6.333  3.333  2.000  3.667  3.667  1.333   18   67   94   18    7   22   22    5    32  24     74.4     76.0 2
2019 05 15 31911 31911.5 2534  7  0.667  1.667  0.667  0.333  1.667  2.333  2.333  0.667    3    6    3    2    6    9    9    3     5  18     74.0     75.6 2
2019 05 16 31912 31912.5 2534  8  1.000  1.667  1.333  1.000  1.333  1.000  2.667  3.000    4    6    5    4    5    4   12   15     7  13     73.6     75.3 2
2019 05 17 31913 31913.5 2534  9  2.333  0.667  1.000  0.333  1.333  1.000  0.333  0.667    9    3    4    2    5    4    2    3     4  13     72.1     73.8 2
2019 05 18 31914 31914.5 2534 10  0.667  0.667  1.667  2.000  1.000  0.333  0.333  0.333    3    3    6    7    4    2    2    2     4  12     70.6     72.2 2
2019 05 19 31915 31915.5 2534 11  0.000  0.667  0.667  0.333  0.333  0.333  0.333  1.667    0    3    3    2    2    2    2    6     2   0     68.0     69.6 2
2019 05 20 31916 31916.5 2534 12  3.333  1.667  1.000  0.667  1.000  1.000  0.333  0.333   18    6    4    3    4    4    2    2     5   0     68.7     70.4 2
2019 05 21 31917 31917.5 2534 13  0.667  1.000  0.333  0.667  1.667  0.333  0.333  0.333    3    4    2    3    6    2    2    2     3   0     68.0     69.7 2
2019 05 22 31918 31918.5 2534 14  0.333  1.333  1.667  1.000  0.667  0.333  1.000  1.000    2    5    6    4    3    2    4    4     4   0     67.3     69.0 2
2019 05 23 31919 31919.5 2534 15  0.667  1.000  0.333  1.333  1.333  1.333  1.000  1.667    3    4    2    5    5    5    4    6     4   0     66.5     68.2 2
2019 05 24 31920 31920.5 2534 16  1.000  1.667  0.333  0.333  0.667  1.333  1.667  1.333    4    6    2    2    3    5    6    5     4   0     66.4     68.1 2
2019 05 25 31921 31921.5 2534 17  0.333  0.333  0.333  0.333  0.333  1.667  1.333  1.000    2    2    2    2    2    6    5    4     3   0     67.0     68.7 2
2019 05 26 31922 31922.5 2534 18  0.667  0.667  0.333  0.333  0.333  0.667  0.333  3.000    3    3    2    2    2    3    2   15     4   0     68.0     69.8 2
2019 05 27 31923 31923.5 2534 19  2.333  2.333  3.333  1.333  1.000  2.333  2.000  0.667    9    9   18    5    4    9    7    3     8   0     67.5     69.3 2
2019 05 28 31924 31924.5 2534 20  0.667  1.000  1.000  1.333  2.667  1.000  2.333  3.000    3    4    4    5   12    4    9   15     7   0     68.1     70.0 2
2019 05 29 31925 31925.5 2534 21  3.333  3.667  3.333  2.333  2.000  1.667  2.333  3.000   18   22   18    9    7    6    9   15    13   7     68.2     70.1 2
2019 05 30 31926 31926.5 2534 22  3.000  2.000  1.333  1.667  1.333  1.333  2.333  2.000   15    7    5    6    5    5    9    7     7   0     68.7     70.6 2
2019 05 31 31927 31927.5 2534 23  1.667  1.333  1.333  0.667  0.333  0.333  0.667  0.333    6    5    5    3    2    2    3    2     4   0     68.7     70.6 2
2019 06 01 31928 31928.5 2534 24  0.667  0.333  0.667  0.667  0.333  0.333  1.000  0.667    3    2    3    3    2    2    4    3     3   0     69.7     71.7 2
2019 06 02 31929 31929.5 2534 25  2.000  0.333  0.333  0.333  0.333  0.333  0.333  1.000    7    2    2    2    2    2    2    4     3   0     69.9     71.9 2
2019 06 03 31930 31930.5 2534 26  0.333  0.000  0.333  1.333  1.333  1.333  0.667  0.667    2    0    2    5    5    5    3    3     3   0     69.8     71.8 2
2019 06 04 31931 31931.5 2534 27  1.333  1.333  1.333  1.000  1.667  2.333  2.333  2.000    5    5    5    4    6    9    9    7     6   0     70.0     72.1 2
2019 06 05 31932 31932.5 2535  1  2.333  0.667  0.667  0.333  0.333  0.667  1.000  0.667    9    3    3    2    2    3    4    3     4   0     69.8     71.8 2
2019 06 06 31933 31933.5 2535  2  0.667  0.667  0.667  0.333  0.333  0.000  0.333  0.000    3    3    3    2    2    0    2    0     2   0     68.9     70.9 2
2019 06 07 31934 31934.5 2535  3  0.333  0.333  1.000  0.667  1.333  1.333  1.000  0.667    2    2    4    3    5    5    4    3     4   0     68.9     71.0 2
2019 06 08 31935 31935.5 2535  4  0.667  0.667  0.667  1.667  3.333  5.000  5.333  3.667    3    3    3    6   18   48   56   22    20   0     68.4     70.5 2
2019 06 09 31936 31936.5 2535  5  3.000  1.667  1.333  1.000  1.000  1.000  1.000  1.333   15    6    5    4    4    4    4    5     6   0     68.4     70.5 2
2019 06 10 31937 31937.5 2535  6  0.333  0.333  0.000  0.333  0.667  0.667  0.667  0.667    2    2    0    2    3    3    3    3     2   0     68.9     71.0 2
2019 06 11 31938 31938.5 2535  7  0.667  0.667  0.333  0.333  0.333  0.333  0.333  0.333    3    3    2    2    2    2    2    2     2   0     69.7     71.9 2
2019 06 12 31939 31939.5 2535  8  1.000  0.667  0.667  0.333  1.333  0.667  0.333  0.333    4    3    3    2    5    3    2    2     3   0     69.5     71.6 2
2019 06 13 31940 31940.5 2535  9  1.333  1.667  2.000  1.333  2.333  1.667  1.667  4.000    5    6    7    5    9    6    6   27     9   0     67.5     69.6 2
2019 06 14 31941 31941.5 2535 10  2.333  1.667  2.333  1.667  1.667  1.000  0.667  0.667    9    6    9    6    6    4    3    3     6   0     68.0     70.1 2
2019 06 15 31942 31942.5 2535 11  0.333  1.000  1.333  1.333  0.667  0.667  0.000  0.667    2    4    5    5    3    3    0    3     3   0     66.7     68.8 2
2019 06 16 31943 31943.5 2535 12  1.000  1.333  1.000  0.333  0.667  1.000  0.667  0.667    4    5    4    2    3    4    3    3     4   0     65.9     68.0 2
2019 06 17 31944 31944.5 2535 13  0.000  0.333  0.333  0.667  1.000  0.667  0.333  0.000    0    2    2    3    4    3    2    0     2   0     66.3     68.5 2
2019 06 18 31945 31945.5 2535 14  0.333  0.333  0.333  0.333  1.333  0.667  1.000  0.667    2    2    2    2    5    3    4    3     3   0     67.0     69.2 2
2019 06 19 31946 31946.5 2535 15  0.667  0.333  0.667  1.000  1.000  0.667  0.333  0.667    3    2    3    4    4    3    2    3     3   0     68.0     70.2 2
2019 06 20 31947 31947.5 2535 16  0.333  1.667  2.333  1.667  1.000  1.000  2.000  2.333    2    6    9    6    4    4    7    9     6   0     67.7     69.9 2
2019 06 21 31948 31948.5 2535 17  1.333  1.667  1.000  1.333  1.333  0.667  1.333  2.333    5    6    4    5    5    3    5    9     5   0     66.5     68.6 2
2019 06 22 31949 31949.5 2535 18  1.333  1.667  1.333  0.667  0.333  0.667  0.333  0.000    5    6    5    3    2    3    2    0     3   0     66.4     68.6 2
2019 06 23 31950 31950.5 2535 19  0.000  0.000  0.333  0.667  1.333  0.667  0.333  0.333    0    0    2    3    5    3    2    2     2   0     67.2     69.5 2
2019 06 24 31951 31951.5 2535 20  1.667  1.667  0.333  0.667  1.667  0.667  1.333  0.667    6    6    2    3    6    3    5    3     4  11     67.9     70.2 2
2019 06 25 31952 31952.5 2535 21  0.667  0.333  0.333  0.667  1.000  0.333  0.667  1.333    3    2    2    3    4    2    3    5     3  12     67.9     70.2 2
2019 06 26 31953 31953.5 2535 22  1.667  1.333  1.667  1.667  1.000  1.000  0.333  1.333    6    5    6    6    4    4    2    5     5   7     68.0     70.3 2
2019 06 27 31954 31954.5 2535 23  1.333  1.000  0.000  0.333  1.000  0.667  1.000  0.667    5    4    0    2    4    3    4    3     3   0     67.0     69.3 2
2019 06 28 31955 31955.5 2535 24  2.000  1.000  0.333  0.333  0.667  0.667  1.000  0.667    7    4    2    2    3    3    4    3     4   0     68.1     70.4 2
2019 06 29 31956 31956.5 2535 25  0.333  0.333  0.667  0.333  0.667  0.667  0.667  1.000    2    2    3    2    3    3    3    4     3   5     67.6     69.9 2
2019 06 30 31957 31957.5 2535 26  2.333  0.333  0.333  0.333  1.333  0.667  0.333  1.000    9    2    2    2    5    3    2    4     4   0     67.4     69.7 2
2019 07 01 31958 31958.5 2535 27  2.333  3.000  2.333  1.333  2.000  1.333  1.333  1.667    9   15    9    5    7    5    5    6     8   5     68.2     70.5 2
2019 07 02 31959 31959.5 2536  1  1.333  0.667  1.000  1.000  1.333  1.667  2.000  0.333    5    3    4    4    5    6    7    2     4   0     67.3     69.5 2
2019 07 03 31960 31960.5 2536  2  0.000  0.333  1.333  1.000  1.333  1.333  1.333  0.000    0    2    5    4    5    5    5    0     3   0     66.9     69.1 2
2019 07 04 31961 31961.5 2536  3  0.000  0.333  0.333  0.333  2.000  1.333  2.333  2.000    0    2    2    2    7    5    9    7     4   0     67.6     69.9 2
2019 07 05 31962 31962.5 2536  4  1.667  0.667  1.000  1.000  1.667  0.667  0.333  0.333    6    3    4    4    6    3    2    2     4   0     66.8     69.0 2
2019 07 06 31963 31963.5 2536  5  1.000  1.000  0.667  0.667  0.333  0.333  0.333  0.667    4    4    3    3    2    2    2    3     3   0     66.5     68.8 2
2019 07 07 31964 31964.5 2536  6  0.333  1.000  1.333  1.000  1.000  0.667  1.000  1.667    2    4    5    4    4    3    4    6     4   9     67.3     69.6 2
2019 07 08 31965 31965.5 2536  7  2.333  1.333  0.667  0.000  0.333  0.667  3.667  3.333    9    5    3    0    2    3   22   18     8   5     66.5     68.7 2
2019 07 09 31966 31966.5 2536  8  3.000  2.333  2.000  1.667  1.667  2.667  5.000  3.333   15    9    7    6    6   12   48   18    15   0     67.5     69.7 2
2019 07 10 31967 31967.5 2536  9  1.667  4.333  4.667  3.333  2.333  2.000  1.000  1.667    6   32   39   18    9    7    4    6    15   0     67.8     70.1 2
2019 07 11 31968 31968.5 2536 10  2.667  2.000  3.000  1.000  1.000  0.667  0.667  0.333   12    7   15    4    4    3    3    2     6   0     67.1     69.4 2
2019 07 12 31969 31969.5 2536 11  0.667  1.333  2.000  1.667  1.333  0.667  0.667  1.000    3    5    7    6    5    3    3    4     4   0     66.8     69.0 2
2019 07 13 31970 31970.5 2536 12  0.333  0.667  1.000  1.667  1.667  2.000  2.333  1.333    2    3    4    6    6    7    9    5     5   0     66.0     68.2 2
2019 07 14 31971 31971.5 2536 13  2.000  0.667  0.667  0.333  0.667  1.000  1.667  2.333    7    3    3    2    3    4    6    9     5   0     67.2     69.4 2
2019 07 15 31972 31972.5 2536 14  2.667  1.667  1.000  2.333  1.667  1.000  2.333  0.333   12    6    4    9    6    4    9    2     6   0     67.1     69.3 2
2019 07 16 31973 31973.5 2536 15  0.333  1.333  1.667  1.333  1.000  1.000  1.667  1.000    2    5    6    5    4    4    6    4     4   0     67.2     69.5 2
2019 07 17 31974 31974.5 2536 16  1.333  2.333  1.333  1.000  1.333  0.667  1.000  1.667    5    9    5    4    5    3    4    6     5   0     67.8     70.0 2
2019 07 18 31975 31975.5 2536 17  0.333  0.000  0.333  0.667  1.000  1.000  0.667  1.333    2    0    2    3    4    4    3    5     3   0     67.0     69.2 2
2019 07 19 31976 31976.5 2536 18  0.667  0.333  0.333  1.000  0.667  0.667  0.667  1.000    3    2    2    4    3    3    3    4     3   0     66.7     68.9 2
2019 07 20 31977 31977.5 2536 19  0.000  0.000  0.667  0.333  0.667  0.333  0.667  0.333    0    0    3    2    3    2    3    2     2   0     67.0     69.1 2
2019 07 21 31978 31978.5 2536 20  0.000  0.667  1.667  1.333  1.000  1.667  3.000  3.667    0    3    6    5    4    6   15   22     8   0     67.7     69.8 2
2019 07 22 31979 31979.5 2536 21  1.667  1.333  2.333  2.333  2.333  1.667  2.000  1.000    6    5    9    9    9    6    7    4     7   8     67.3     69.5 2
2019 07 23 31980 31980.5 2536 22  0.667  2.000  2.000  1.667  2.000  0.667  0.667  1.667    3    7    7    6    7    3    3    6     5   0     67.4     69.6 2
2019 07 24 31981 31981.5 2536 23  1.000  1.000  0.000  0.667  1.333  1.333  1.000  1.333    4    4    0    3    5    5    4    5     4   0     67.8     70.0 2
2019 07 25 31982 31982.5 2536 24  0.333  0.000  0.000  0.333  1.000  0.667  0.333  0.667    2    0    0    2    4    3    2    3     2   0     68.2     70.3 2
2019 07 26 31983 31983.5 2536 25  0.000  0.000  0.333  0.333  0.333  0.333  0.333  0.333    0    0    2    2    2    2    2    2     2   0     67.6     69.8 2
2019 07 27 31984 31984.5 2536 26  0.333  0.333  0.333  1.333  0.667  1.000  2.333  1.333    2    2    2    5    3    4    9    5     4   0     66.7     68.7 2
2019 07 28 31985 31985.5 2536 27  1.333  1.667  1.000  1.000  1.000  1.000  0.667  0.333    5    6    4    4    4    4    3    2     4   0     67.1     69.2 2
2019 07 29 31986 31986.5 2537  1  1.667  1.667  1.333  0.333  1.000  1.333  0.333  0.333    6    6    5    2    4    5    2    2     4   0     66.1     68.2 2
2019 07 30 31987 31987.5 2537  2  1.333  0.333  0.000  0.667  2.667  3.333  2.333  2.667    5    2    0    3   12   18    9   12     8   0     66.2     68.3 2
2019 07 31 31988 31988.5 2537  3  2.667  1.333  2.667  1.333  1.000  1.000  1.667  2.000   12    5   12    5    4    4    6    7     7   0     66.9     68.9 2
2019 08 01 31989 31989.5 2537  4  3.333  1.667  1.333  0.667  0.667  0.667  1.667  2.667   18    6    5    3    3    3    6   12     7   0     66.8     68.8 2
2019 08 02 31990 31990.5 2537  5  1.000  1.000  1.000  0.667  0.667  0.333  0.333  0.667    4    4    4    3    3    2    2    3     3   0     66.9     68.9 2
2019 08 03 31991 31991.5 2537  6  0.333  0.333  0.000  0.333  0.333  0.333  0.667  0.333    2    2    0    2    2    2    3    2     2   0     65.7     67.7 2
2019 08 04 31992 31992.5 2537  7  0.333  0.333  1.667  1.000  0.333  0.667  0.333  1.000    2    2    6    4    2    3    2    4     3   0     66.9     68.8 2
2019 08 05 31993 31993.5 2537  8  0.667  3.000  5.000  5.333  5.333  5.000  3.667  3.667    3   15   48   56   56   48   22   22    34   8     68.1     70.1 2
2019 08 06 31994 31994.5 2537  9  2.667  2.667  2.000  3.000  2.333  2.000  1.000  2.667   12   12    7   15    9    7    4   12    10   0     68.1     70.1 2
2019 08 07 31995 31995.5 2537 10  2.333  1.667  1.000  1.333  1.000  1.000  1.000  2.000    9    6    4    5    4    4    4    7     5   7     68.0     69.9 2
2019 08 08 31996 31996.5 2537 11  1.333  1.667  1.333  1.000  2.667  2.000  1.000  0.667    5    6    5    4   12    7    4    3     6   0     68.6     70.6 2
2019 08 09 31997 31997.5 2537 12  0.000  0.667  1.333  1.667  1.333  2.000  1.667  2.667    0    3    5    6    5    7    6   12     6   0     67.2     69.1 2
2019 08 10 31998 31998.5 2537 13  2.667  1.667  1.333  1.667  1.667  1.000  1.333  1.667   12    6    5    6    6    4    5    6     6   0     67.2     69.1 2
2019 08 11 31999 31999.5 2537 14  0.333  1.000  1.000  1.667  2.333  1.000  1.000  2.000    2    4    4    6    9    4    4    7     5   0     67.6     69.5 2
2019 08 12 32000 32000.5 2537 15  0.667  1.333  1.000  1.333  1.333  1.000  1.000  1.667    3    5    4    5    5    4    4    6     4   0     67.2     69.0 2
2019 08 13 32001 32001.5 2537 16  1.667  1.333  1.000  2.000  1.667  2.000  1.333  1.667    6    5    4    7    6    7    5    6     6   0     66.8     68.6 2
2019 08 14 32002 32002.5 2537 17  1.000  1.000  1.000  1.333  1.000  0.667  0.333  0.333    4    4    4    5    4    3    2    2     4   0     67.4     69.1 2
2019 08 15 32003 32003.5 2537 18  0.000  0.667  0.667  0.667  1.000  0.667  1.333  1.000    0    3    3    3    4    3    5    4     3   0     67.6     69.4 2
2019 08 16 32004 32004.5 2537 19  1.333  0.667  1.333  2.000  1.000  0.667  0.667  0.333    5    3    5    7    4    3    3    2     4   0     67.5     69.2 2
2019 08 17 32005 32005.5 2537 20  1.333  2.000  0.667  1.000  1.000  0.667  0.333  0.333    5    7    3    4    4    3    2    2     4   0     68.0     69.7 2
2019 08 18 32006 32006.5 2537 21  2.667  1.667  1.333  0.667  0.667  1.000  1.333  1.000   12    6    5    3    3    4    5    4     5   0     67.5     69.2 2
